EQ523PR;PR70E 110V;25;47;54;9;0.06
EQ558P;PRP482G4 BIVOLT;199;97.5;110;189;2.13
EQ570P;PRK06 110V;19;25;47;10;0.02
EQ571P;PRK06 220V;19;25;47;10;0.02
EQ740P;PR350GN GAS;116;95;64;40;0.71
IC002PR;PRB08 220V;26;73.5;163;36.4;0.31
IC003PR;PRBF50GELOX;15.2;43.2;154.7;21.5;0.1
IC004PR;PRB06 110V;26;73.5;129;27.2;0.25
IC005PR;PRBF40;18;45;118;15;0.1
IC006PR;PRB08 110V;26;73.5;163;36.4;0.31
IC234C;VCLP130;114;134;50;59;0.76
IC238C;BCLP100;114;96;65;62;0.71
IC290C;BRC122220V;114;123;675;85;9.46
IC292C;BRC180110V;114;178;675;125;13.7
IC293C;BRC180220V;114;178;675;125;13.7
IC296C;BRC122220V;114;123;675;85;9.46
IC297C;VTRD122220V;114;123;675;103;9.46
IC298C;VTRD180110V;114;178;675;142;13.7
IC299C;VTRD180220V;114;178;675;142;13.7
IC300C;VTRD180110V;114;178;675;142;13.7
IC301C;BRE200220V;106;196;62.5;132;1.3
IC520C;VSLP180;114;176;65;104;1.3
IC521C;VSLP122;114;121;65;71;0.9
IC530C;VTRD122220V;114;123;675;103;9.46
IC531C;VTRD180110V;114;178;675;142;13.7
IC532C;VTRD180220V;114;178;675;142;13.7
IC534C;VTRD122110V;114;123;675;103;9.46
IC535C;BRC180110V;114;178;675;125;13.7
IC536C;BRC180220V;114;178;675;125;13.7
EP052F;CFF40E220V;225;190;82;208;3.51
EP054F;RF120 INOX 220V;225;82;95;208;1.75
EP060F;RF114220V;225;75;95;150;1.6
EP061F;RF114-60X80 220V;225;75;95;150;1.6
EP062F;RF114-40X80 220V;225;75;95;150;1.6
EP063F;RF118 INOX 220V;225;75;95;150;1.6
IC126 F;RF029220V;215;312;72;360;4.83
IC129F;RF-038 220V;112;198;75;130;1.66
IC130F;RF034220V;112;158;75;102;1.33
IC131F;RF042220V;112;258;75;173;2.17
IC132F;RF038220V;112;198;75;130;1.66
IC133F;EF003 220V;215;92;90;137;1.78
IC241F;RF056220V;235;212;98;230;4.88
IC242F;RF054220V;235;168;98;190;3.87
IC243F;RF058220V;235;260;98;270;5.99
IC251F;RF046220V;112;298;75;215;2.5
IC252F;RF041220V;138;198;75;158;2.05
EP099B;BP12NR12BI;47.6;62.4;81;50;0.24
EP101B;ALI25 BIVOLT;87.5;68.5;44;61;0.26
EP104B;FB12BINR12;130.5;55;88;82;0.63
EP105B;DVB-30N;95.5;55.5;43;50;0.23
EP110B;AR25220VNR12;73;69.5;91;143;0.46
EP218B;MP02BIV;90;31;46;19;0.13
EQ631B;FC01;50;22;24.5;3.6;0.03
EQ632B;RQ01110V;40.5;25.5;47.4;18;0.05
EQ633B;RQ01220V;40.5;25.5;47.4;18;0.05
EQ634B;BMP150110V;69;57;37;22.5;0.15
EQ635B;FLB180;22;27;35.5;5.5;0.02
EQ992B;9497 DES-60 BIV;24;68;86;27;0.14
IC172 C;CHECK OUT 185 MDF;20;;;;
EQ191I;10C 220V;60;60;170;31;0.61
EQ192I;10C 220V APOIO;60;60;170;31;0.61
EQ193I;6C 110V;60;60;140;27;0.5
EQ194;8C 220V INOX;60;60;160;29;0.58
EQ194I;6C INOX 220V;60;60;140;27;0.5
EQ195 I;10C 220V;60;60;170;31;0.61
EQ196 I;10C SALADA;22.5;60;170;31;0.61
EQ196I;8C 110V INOX;60;60;160;29;0.58
EQ197I;8C 110V CHEF;60;60;160;29;0.58
EQ198I;6C CINZA 220V;60;60;140;27;0.5
EQ199I;4C 220V;60;60;120;25;0.43
EQ200I;6C INOX 110V IBET;60;60;140;27;0.5
EQ202I;GN1/16Q/3FINOX220V;60;80;160;30;0.77
EQ203I;GN1/16Q/3FCINZA110;60;80;160;30;0.77
EQ217I;8C CINZA 220V;60;60;160;29;0.58
EQ246;8C 110V IBET;60;80;160;29;0.77
EQ247I;8C 110V C/PROT VID;60;60;160;29;0.58
EQ248I;12C 110V C/PROT VI;60;60;190;33;0.68
EQ255 I;6C 110V SALADA;60;60;140;27;0.5
EQ392I;4C 220V;60;60;120;25;0.43
EQ412I;8CDUPLO110V;60;80;160;30;0.77
EQ413I;8C 110V;60;60;160;29;0.58
EQ414I;8C 220V;60;60;160;29;0.58
EQ416I;8C CINZA 110V;60;60;160;29;0.58
EQ417I;12C 220V;60;60;190;33;0.68
EQ418I;10C 110V;60;60;170;31;0.61
EQ561I;4C 110V T.INOX;60;60;120;25;0.43
EQ562I;4C 220V T.INOX;60;60;120;25;0.43
EQ563I;6C 220V;60;60;140;27;0.5
EQ002 T;W3B110V;37;38;50;8;0.07
EQ003T;W6B110V;37;38;96;14;0.14
EQ004 T;W4B110V;37;38;66;10;0.09
EQ007 T;W5B110V;37;38;81;11;0.11
EQ009T;W6BD220V;47;38;50;10.5;0.09
EQ010T;28912B110V;95;50;69;32;0.33
EQ011T;263G 110V;94;50;51.5;26;0.24
EQ012T;W6BD110V;47;38;50;10.5;0.09
EQ015T;W10BD110V;47;38;81;15;0.15
EQ016T;W12BD110V;47;38;96;20;0.17
EQ017T;W12BD220V;47;38;96;20;0.17
EQ018T;ACL5844B 110V;41;40;67.5;8.7;0.11
EQ019T;ACL5844B 220V;41;40;67.5;8.7;0.11
EQ033T;W3B220V;37;38;50;8;0.07
EQ040T;W4B220V;37;38;66;10;0.09
EQ041T;W8BD110V;47;38;66;14;0.12
EQ042T;W8BD220V;47;38;66;14;0.12
EQ051T;266SS110V;75;50;69;28;0.26
EQ059T;2668B110V;75;50;69;28;0.26
EQ064T;2668B220V;75;50;69;28;0.26
EQ083;266SS220V;75;50;69;28;0.26
EQ101T;2869B110V;94;50;51.5;28;0.24
EQ105T;2869BSS110V;94;50;51.5;28;0.24
EQ296T;FGE3220V;54;53;65;27;0.19
EQ299T;FGE4220V;61;54;69;30;0.23
EQ318 T;AML6BD220V;51;50;86;26;0.22
EQ319 T;AML6BD110V;51;50;86;26;0.22
EQ321 T;AML8BD110V;51;50;1.13;34;0
EQ323T;AML8BD220V;51;50;1.13;34;0
EQ344T;AMLD705220V;51;50;112.5;52;0.29
EQ398T;W5B220V;37;38;81;11;0.11
EQ478T;276SD9B220V;94;50;51.5;28;0.24
EQ479T;274SD6B110V;75;50;50;24;0.19
EQ480T;276SD6B110V;94;50;51.5;28;0.24
EQ559T;AMLD704110V;51;50;86;40.3;0.22
EQ870T;2646B110V;75;50;50;24;0.19
EQ871T;263G3BSS220V;94;50;51.5;26;0.24
EQ873T;2646BSS110V;75;50;50;24;0.19
EQ874T;2646BSS220V;75;50;50;24;0.19
EQ875T;2646B220V;75;50;50;24;0.19
EQ884T;28912BSS110V;95;50;69;32;0.33
EQ885T;28912BSS220V;95;50;69;32;0.33
EQ891T;28912B220V;95;50;69;32;0.33
EQ205W;301 ANODIZADO;60;75;63;58;0.28
EQ207W;310MANUAL220V;60;75;63;58;0.28
EQ035 M;CHAPA 30X30;0;0;0;0;0
EQ326 M;CHAPA 40X90;0;0;0;0;0
EQ228M;M17 10BC40X40 P6.5;0;0;0;0;0
EQ329M;M25 10BC40X40 P6.5;0;0;0;0;0
EQ325 M;M21 10BC40X40 P6.5;0;0;0;0;0
EQ356M;M1 1BC30X30 P5;0;0;0;0;0
EQ060;M6 2BC30X30 P5;0;0;0;0;0
EQ172 M;M10 2BC30X30 P5;0;0;0;0;0
EQ063 M;M6 2BC30X30 P5;0;0;0;0;0
EQ144;M6 4BC40X40 P6.5;0;0;0;0;0
EQ174 M;M07 3BC30X30 P5;0;0;0;0;0
EQ427;M11 3BC40X40 P6.5;0;0;0;0;0
EQ426;M7 3BC40X40 P6.5;0;0;0;0;0
EQ131 M;M18 4BC30X30 P5;0;0;0;0;0
EQ067M;M18 4BC30X30 P6.5;0;0;0;0;0
EQ069 M;M14 4BC30X30 P6.5;0;0;0;0;0
EQ069;M8 4BC30X30 P6.5;0;0;0;0;0
EQ482M;M8 4B40X40 P9;0;0;0;0;0
EQ328 M;M18 4BC40X40 P9;0;0;0;0;0
EQ058 M;M14 4BC40X40 P9;0;0;0;0;0
EQ068 M;M18 4BC40X40 P6.5;0;0;0;0;0
EQ898M;M14 4BC40X40 P6.5;0;0;0;0;0
EQ479M;M14 4BC40X40 P6.5;0;0;0;0;0
EQ099M;M14 4BC40X40 P6.5;0;0;0;0;0
EQ254M;M14 4BC40X40 P6.5;0;0;0;0;0
EQ391M;M14 4BC40X40 P6.5;0;0;0;0;0
EQ059M;M14 4BC40X40 P9;0;0;0;0;0
EQ380M;M8 4BC50X50 P9;0;0;0;0;0
EQ134 M;M22 4BC30X30 P5;0;0;0;0;0
EQ225M;M15 6BC30X30 P5;0;0;0;0;0
EQ071M;M19 6BC30X30 P5;0;0;0;0;0
EQ297 M;M30 6BC30X30 P6.5;0;0;0;0;0
EQ083 M;M19 6BC30X30 P6.5;0;0;0;0;0
EQ539M;M30 6BC30X30 P6.5;0;0;0;0;0
EQ094M;M23 6BC40X40 P9;0;0;0;0;0
EQ123 M;M15 6BC40X40 P6.5;0;0;0;0;0
EQ098M;M15 6BC40X40 P6.5;0;0;0;0;0
EQ135 M;M23 6BC40X40 P6.5;0;0;0;0;0
EQ893M;M23 6BC40X40 P6.5;0;0;0;0;0
EQ137 M;M15 6BC40X40 P6.5;0;0;0;0;0
EQ379M;M23 6BC40X40 P6.5;0;0;0;0;0
EQ347 M;M23 6BC40X40 P9;0;0;0;0;0
EQ373M;M15 6BC40X40 P9;0;0;0;0;0
EQ207M;M15 6BC50X50 P9;0;0;0;0;0
EQ557M;M20 8BC30X30 P6.5;0;0;0;0;0
EQ252 M;M20 8BC30X30 P6.5;0;0;0;0;0
EQ274 M;M16 8BC30X30 P6.5;0;0;0;0;0
EQ481M;M20 8BC30X30 P6.5;0;0;0;0;0
EQ224 M;M16 8BC40X40 P9;0;0;0;0;0
EQ171M;M20 8BC40X40 P9;0;0;0;0;0
EQ499M;M16 8BC40X40 P6.5;0;0;0;0;0
EQ170 M;M20 8BC40X40 P6.5;0;0;0;0;0
EQ227 M;M16 8BC40X40 P6.5;0;0;0;0;0
EQ138 M;M28 8BC40X40 P6.5;0;0;0;0;0
EQ350M;SL8 80X50 ELET;0;0;0;0;0
EQ892M;SL6 60X50 ELET;0;0;0;0;0
EQ259M;2CAM 90X70X14X14;0;0;0;0;0
EQ260M;2CAM 70X50X20X20;0;0;0;0;0
EQ251M;2CAM 90X70X20X20;0;0;0;0;0
EQ075 M;FN 50X50;0;0;0;0;0
EQ074 M;FN 60X60;0;0;0;0;0
EQ357M;SL8 80X50 GAS;0;0;0;0;0
EQ080M;FN 90X90 INOX;0;0;0;0;0
EQ359;FN 80X60 INOX;0;0;0;0;0
EP003G;FTE8220VTRIF;198;120;166;230;3.94
EP009G;FTG10 GAS;205;120;166;250;4.08
EP022G;FTG5 GAS;110;121.4;158;210;2.11
EP023G;FTE5;110;121.4;158;190;2.11
EP024G;FFI400;50.6;75.2;111.2;42;0.42
EP116G;ML400SL;150;69;128.5;240;1.33
EP117 G;BP05SL 1/3;54.5;35;59;45;0.11
EP119G;MES40;150;69;128.5;240;1.33
EP126G;MES25MONO;107.5;52.5;106.5;148;0.6
EP133G;MES25;107.5;52.5;106.5;148;0.6
EP140G;MBI05;76.5;72;86;40;0.47
EP143G;MBI25;96.2;83;85;86;0.68
EP149G;MBI05;76.5;72;86;40;0.47
EP150G;MR15;93.1;65.2;82;97;0.5
EP151G;CSPE390BIV;152;85;105;124;1.36
EP152G;MR25220;100;79;96;106;0.76
EP155G;CSI390;75;94;79;68;0.56
EP156G;MR50;114.5;83.5;115.5;148;1.1
EP157G;BP12SL;66;41.5;79.5;58;0.22
EP158G;CSE300;73;64;74;63;0.35
EP159G;BP30SL;140;59;92;130;0.76
EP160G;CSPE390;152;85;105;124;1.36
EP201G;FTG8 GAS;198;120;166;240;3.94
EP202G;MBI25;96.2;83;85;86;0.68
EQ192G;BTE10SLBRPTIV;201;75;54;85;0.81
EQ194G;BTE8SLBRPTII;168;75;54;75;0.68
EQ195G;BTE6SLBRPTII;140;75;54;65;0.57
EQ224G;FG48CD;93.6;204.8;126.1;140;2.42
EQ225G;FGI48EM;93.6;204.8;126.1;133;2.42
EQ255G;BTX6SLBRAIII;140;75;54;65;0.57
EQ256G;BTX10SLBRPTIV;201;75;54;85;0.81
EQ257G;BTX6SLBRPTII;140;75;54;65;0.57
EQ258G;BTX6SLAIPTIV;140;75;54;65;0.57
EQ270G;FG46EM;93.6;158.6;119.5;110;1.77
EQ413G;BTX8SLBRPTIV;168;75;54;75;0.68
EQ480G;ARV150 BIV;212;116;125;230;3.07
EQ481G;ARV110 BIV;176;116;125;198;2.55
EQ509G;FG42LM;93.6;112.4;73;58;0.77
EQ513G;FG44EM;93.6;112.4;126.2;73;1.33
EQ514G;FGI44EM;93.6;112.4;126.2;73;1.33
EQ515G;FGI44ED;93.6;112.4;126.2;73;1.33
EQ516G;FG46CM;93.6;158.6;126.1;112;1.87
EQ517G;FG46CD;93.6;158.6;126.2;120;1.87
EQ518G;FGI46CD;93.6;158.6;126.2;120;1.87
EQ537G;FG33LM;94;125.5;59.8;42;0.71
EQ560G;BTX6SLBRPTIV;140;75;54;65;0.57
EQ567G;BTE8SLBRPTIV;168;75;54;75;0.68
EQ568G;BTE8SL AIPTIV;168;75;54;75;0.68
EQ569G;BTE8SL AIPTIV;168;75;54;75;0.68
EQ570G;AF30NEW;185;65;130;120;1.56
EP002K;1321 220V;88;36;208;108;0.66
IC003K;0429.1 220V;151;98;210;197;3.11
IC004K;0423.11 220V;176;112;211;300;4.16
IC005K;0450.13 220V;231;90;210;262;4.37
IC006K;0905.5 110V;143;85;210;180;2.55
IC007K;0905.5 220V;143;85;210;180;2.55
IC008K;0904.1 110V;143;85;160;152;1.94
IC009K;0904.1 220V;143;85;160;152;1.94
IC014K;0914.1 220V;143;85;160;132;1.94
IC015K;0915.6 220V;143;85;160;132;1.94
IC016K;0919.1 220V;143;85;100;88;1.22
IC017K;0164 220V;225;91;163;235;3.34
IC019K;0207.5 220V;216;215;135;312;6.27
IC020K;0205 220V;216;215;135;312;6.27
IC021K;2384 220V;143;115;234;150;3.85
IC022K;2381 220V;165;115;173;130;3.28
IC024K;0165 220V;225;91;230;287;4.71
IC026K;0914.1 110V;143;85;160;132;1.94
IC027K;0915.6 110V;143;85;160;132;1.94
IC030K;0804 220V;135;75;160;146;1.62
IC031K;0918.5 220V;143;85;100;88;1.22
IC032K;0177 220V;202;75;160;163;2.42
IC034K;0224 110V;225;91;310;355;6.35
IC035K;825;135;75;100;98;1.01
IC036K;0800 110V;135;75;130;120;1.32
IC037K;0800 220V;135;75;130;120;1.32
IC039K;0404.1 220V;143;90;211;205;2.72
IC040K;0501.1 110V;222;72;182;163;2.91
IC041K;0501.1 220V;222;72;182;163;2.91
IC042K;0502.1 110V;222;72;235;197;3.76
IC043K;0166 110V;225;91;310;355;6.35
IC044K;0166 220V;225;91;310;355;6.35
IC045K;2380 220V;143;115;173;120;2.84
IC046K;0810 110V;135;75;160;146;1.62
IC047K;0820 110V;135;75;130;102;1.32
IC048K;0107.2 220V;204;72;190;238;2.79
IC049K;0107.2 110V;204;72;190;238;2.79
IC050K;0103.2 110V;204;72;133;175;1.95
IC051K;0103.2 220V;204;72;133;175;1.95
IC052K;0503.1 220V;222;72;291;242;4.65
IC053K;0437 220V;176;112;311;307;6.13
IC054K;0463.1 220V;143;90;305;286;3.93
IC055K;178;202;75;232;223;3.51
IC056K;0224 220V;225;91;310;355;6.35
IC058K;0432.1;151;98;310;287;4.59
IC059K;0546.1;106;88;210;145;1.96
IC060K;0461.2 220V;143;90;211;198;2.72
IC061K;0456.1 220V;143;90;305;286;3.93
IC063K;0179 220V;202;75;90;112;1.36
IC065K;0454.1 220V;143;90;211;198;2.72
EQ157T;PRIX5 WIFI P50022;30.5;57.5;57.5;15.5;0.1
EQ159T;9094 9094314;14;39.5;37.5;4;0.02
EQ164T;2099 2099013;17.3;50.6;95.1;14.6;0.08
EQ165T;2099 2099012;16.2;44;86;11.3;0.06
EQ166T;9094 9094420;14;39.5;37.5;4;0.02
EQ390T;8217LP 8217021;44.2;45.2;18.8;11.2;0.04
EQ409T;PRIX4 UNO  P400112;29;48.5;48.5;14.5;0.07
EQ410T;PRIX4 UNO  P400122;29;48.5;48.5;14.5;0.07
EQ411T;PRIX4DUEWIFI;57.5;57.5;30.5;18;0.1
EQ472T;PRIX3 PLUS P300014;14;39.5;37.5;4;0.02
EQ473T;9300G 220V;60;70;73;64;0.31
EQ474T;PRIX3 FIT P300100;13;34;39;3.2;0.02
EQ303;12905;15.5;49;69.5;8.5;0.05
EQ303RB;1437;13;47;50;5;0.03
EQ304;311;21.5;31.5;49;6.38;0.03
EQ304RB;892;21.5;31;49;6.98;0.03
EQ305;12907;16;59;69;10.58;0.07
EQ305RB;1872;25;35;37;16;0.03
EQ306;12906;15.5;49;69.5;7.86;0.05
EQ307;5928;28;51;58.5;25.08;0.08
EQ307R;12902;15.5;49.5;69;7.69;0.05
EQ308;12901;15.5;49;69.5;8.5;0.05
EQ308RB;1357;21.5;31;49;6.98;0.03
EQ309;3139;21.5;31;39.5;5.44;0.03
EQ310RB;3220;11;22;46;3.8;0.01
EQ311RB;3218;11;22;36.5;2.55;0.01
EQ355;312;21.5;32;70;7.98;0.05
EQ360;5929;28;51;58.5;25.08;0.08
EQ401;3222;11;22;36.5;3.31;0.01
EQ405;1869;21.5;31;49;6.98;0.03
EQ415R;5931;28;51;58.5;25.08;0.08
EQ508R;12903;16;59.5;69.5;10.48;0.07
EQ523RB;3223;11;22;46;3.8;0.01
EQ650RB;3865;21.5;31.5;39.5;5.71;0.03
EQ651R;1866;11;22;36.5;3.31;0.01
EQ651RB;1787;21.5;31;49;6.02;0.03
EQ652RB;3676;21.5;31;49;6.02;0.03
EQ760;2544;96;32.5;45;12;0.14
EQ998RB;2790;21.5;31.5;39.5;5.71;0.03
EQ151R;DP50 33X28;29;45;66;5.5;0.09
EQ153R;DP300 50X50;53;53;15;12;0.04
EQ154R;9003;20;21;21;1.2;0.01
EQ155R;9005;20;21;21;1.2;0.01
IC430I;CT60;490;600;465;12.4;0.14
IC431I;CT130;590;870;555;21.95;0.28
IC432I;CT30;420;500;400;8.55;0.08
EQ034MV;LAR 2 110V;37;21;36;4.6;0.03
EQ036MV;LAR 4 110V;38;25;44;6;0.04
EQ047MV;LAR 1.5 110V;37;21;36;3.3;0.03
EQ048MV;LAR 1.5 220V;37;21;36;3.3;0.03
EQ052MV;LAR 2 220V;37;21;36;4.6;0.03
EQ054MV;LAR 4 220V;38;25;44;6;0.04
EQ055MV;LQL4 BIV;38;25;44;10.1;0.04
EQ056MV;LQL6 BIV;47;26;44;10.7;0.05
EQ057MV;LQL8 BIV;47;26;44;10.8;0.05
EQ058MV;LQL10 BIV;58;24;43;11;0.06
EQ059MV;LQL15 BIV;98;45;64;27.5;0.28
EQ060MV;LQL25 BIV;116;45;64;28.5;0.33
EQ061MV;BMK 110V;51;19;23;5.1;0.02
EQ062MV;BMK 220V;51;19;23;5.1;0.02
EQ064MV;MPA 1/3CV BIV;57;45;62;32.5;0.16
EQ070MV;CUT 4L BIV;63;25;27;14;0.04
EQ072MV;RDA BIV;56;33;53;24;0.1
EQ073MV;ESL BIV;40;24;40;5.3;0.04
EQ074MV;ESPMAX BIV;40;24;40;8.5;0.04
EQ075MV;MP200 BIV;75;33;28;14;0.07
EQ076MV;DPC30;151;47;74;70;0.53
EQ107MV;PCL 22 BIV;41;38;70;46;0.11
EQ205MV;CFE300 220V;41;48;57;25.5;0.11
EQ313MV;PAC BIV;54;25;45;25;0.06
EQ314MV;EL-10;35;38;94;30;0.13
EQ315MV;SFMP218 BIV;161;74;79;83;0.94
EQ316MV;SFMI 218 BIV;161;74;79;83;0.94
EQ319MV;MPAM1/2CVBIV C/NR;57;45;62;37;0.16
EQ320MV;MPAMBIV S/NR;57;45;62;37;0.16
EQ348MV;SFGP282 BIV;178;91;101;115;1.64
EQ374MV;DB10 BIV;94;52;68;49;0.33
EQ375MV;DA6BIV;78;45;60;27;0.21
EQ378MV;TFE6 110V;62;25;60;5.9;0.09
EQ379MV;TFE6 220V;62;25;60;5.9;0.09
EQ380MV;TFG6 GAS;32;50;60;6.8;0.1
EQ439MV;FIE20L220V;102;49;54;17.6;0.27
EQ993B;BL60 110V;100;20;39;10;0.08
EQ994B;BL60 220V;100;20;39;10;0.08
EQ995B;BL45 110V;63;18;38;8;0.04
EQ996B;BL45 220V;63;18;38;8;0.04
EQ997B;BL30 110V;63;18;38;8;0.04
EQ998B;BL30 220V;63;18;38;8;0.04
UT001BL;PORTA COPO AGUA;54.5;25;20;3.8;0.03
UT002BL;PORTA COPO CAFE;42;32;31;3.94;0.04
UT003BL;PORTA CANUDO BRANC;41;31;19;3.96;0.02
UT004BL;PORTA GUARDANAPO;38.5;26;16;4.2;0.02
UT005BL;PORTA GUARDANAPO;38.5;26;16;4.2;0.02
UT006BL;PORTA HIGIENICO;29.6;29.6;16;1.1;0.01
UT007BL;PORTA INTERFOLHA;26;16;21;1;0.01
EQ513U;UR10000150S/C;14;48;84;12;0.06
IC030;6004;125;135;75;83.5;1.27
IC031;6203;0;0;0;0;0
IC032;3011;125;190;75;115;1.78
IC055;3010;125;190;75;116;1.78
IC061;6204;125;135;75;86;1.27
IC062;6005;125;135;75;83.5;1.27
IC063P;6201;125;90;75;66;0.84
IC256P;6011;125;195;75;120;1.83
IC260P;5205 220V;125;135;75;91;1.27
IC262P;5202 110V;125;95;75;72;0.89
IC263P;5202 220V;125;95;75;72;0.89
IC402P;2202;220;151;70;190;2.33
IC403P;1002;150;151;83;141;1.88
IC404P;1202;140;151;84;147.5;1.78
IC405P;6206;0;0;0;0;0
IC407P;5008;125;160;75;102;1.5
IC408P;5005;125;135;75;88.5;1.27
IC409P;6008;125;160;75;100;1.5
IC411P;5008;125;160;75;102;1.5
IC413P;3005;125;135;75; 89.2 ;1.27
IC414P;3005-2 ;125;135;75; 89.2 ;1.27
IC415P;3005;125;135;75; 89.2 ;1.27
IC418P;3008-2 ;125;160;75;101;1.5
IC421P;2208;220;301;70;321;4.64
IC422P;2208;220;301;70;321;4.64
IC423P;2204;220;201;70;252;3.1
IC424P;2204;220;201;70;252;3.1
IC427P;3011-2 ;125;190;75;115;1.78
IC428P;3011-2 ;125;190;75;115;1.78
IC439P;4005;220;190;71;315;2.97
IC440P;4005;220;190;71;315;2.97
IC441P;1108;0;0;0;0;0
IC442P;3104;125;195;72;117.5;1.76
IC443P;1205;140;201;84;173;2.36
IC446P;2401;200;64;68;103;0.87
IC447P;7002;120;180;110;188;2.38
IC448P;3011;125;190;75;115;1.78
IC449P;4103;101;210;65.5;170;1.39
IC450P;4003;220;140;71;214;2.19
IC451P;4003;220;140;71;214;2.19
IC452P;3008-2 ;125;160;75;101;1.5
IC453P;5005;125;135;75;88.5;1.27
IC454P;3005-2 ;125;135;75; 89.2 ;1.27
IC455P;3008;125;160;75;101;1.5
IC456P;3008;125;160;75;101;1.5
IC457P;7203;205;220;95;275;4.28
IC458P;7003;205;160;70;166;2.3
IC459P;3013;125;210;75;125;1.97
IC460P;7005;205;200;70;210;2.87
IC461P;1005;150;201;83;163;2.5
IC462P;1205;140;201;84;173;2.36
LB429P;2407;205;112;77;165;1.77
LB430P;2401;200;64;68;103;0.87
EQ580A;PA-SP INM;36.5;43;43;8;0.07
EQ581A;PA-IQ INM;38.5;50;50;10;0.1
EQ582A;PA-PR INM;38.5;50;50;9;0.1
EQ585A;PK-06P110V INM;24;39;47;14;0.04
EQ586A;PK-06P220V INM;24;39;47;14;0.04
EQ589A;PK-06G220V INM;24;55;33;18;0.04
EQ590A;PK-12P110V INM;18;24;46;8;0.02
EQ591A;PK-12P220V INM;18;24;46;8;0.02
EQ600A;MC-01;62;35;22;11;0.05
EQ601A;RC-01;43;11;35;1.5;0.02
EQ216C;6131 30X30 P7 AP;0;0;0;0;0
EQ215C;6133 30X30 P7 BP;0;0;0;0;0
EQ211C;9139 40X40 P9 AP;0;0;0;0;0
EQ210C;9832 40X40 P9 BP;0;0;0;0;0
EQ202C;5234 30X30P5;0;0;0;0;0
EQ212C;6231 30X30 P7 AP;0;0;0;0;0
EQ206C;6236 30X30P7;0;0;0;0;0
EQ250C;17236 30X30 P7 BP;0;0;0;0;0
EQ205C;6234 30X30P7;0;0;0;0;0
EQ214C;9739 40X40 P9 AP;0;0;0;0;0
EQ213C;9834 40X40 P9 BP;0;0;0;0;0
EQ246C;9838 40X40 P9 BP;0;0;0;0;0
EQ218C;6331 30X30 P7 AP;0;0;0;0;0
EQ217C;6334 30X30 P7 BP;0;0;0;0;0
EQ251C;17336 30X30 P7 BP;0;0;0;0;0
EQ208C;9339 40X40P9;0;0;0;0;0
EQ219C;9932 40X40 P9 BP;0;0;0;0;0
EQ207C;5531 30X30;0;0;0;0;0
EQ204C;5434 30X30P5;0;0;0;0;0
EQ221C;6431 30X30 P7 AP;0;0;0;0;0
EQ232C;6531 30X30;0;0;0;0;0
EQ200C;6434 30X30P7;0;0;0;0;0
EQ220C;6444 30X30 P7 BP;0;0;0;0;0
EQ256C;17434 30X30 BP;0;0;0;0;0
EQ225C;9539 40X40 P9 AP;0;0;0;0;0
EQ224C;9934 40X40 P9 BP;0;0;0;0;0
EQ230C;6631 30X30 P7 AP;0;0;0;0;0
EQ233C;6830 30X30 P7 BP;0;0;0;0;0
EQ229C;6830 30X30 P7 BP;0;0;0;0;0
EQ226C;6634 30X30 P7 BP;0;0;0;0;0
EQ236C;17634 30X30 P7 BP;0;0;0;0;0
EQ231C;9639 40X40 P9 AP;0;0;0;0;0
EQ252C;10639 40X40 AP;0;0;0;0;0
EQ235C;9949 40X40 P9 BP;0;0;0;0;0
EQ234C;9938 40X40 P9 BP;0;0;0;0;0
EQ255C;5831 30X30 AP;0;0;0;0;0
EQ254C;5840 30X30 BP;0;0;0;0;0
EQ244C;9998 40X40 P9 BP;0;0;0;0;0
EQ300C;9839 40X40 P9;0;0;0;0;0
EQ237C;10700 30X30 INOX;0;0;0;0;0
EQ245C;5655 30X30 INOX;0;0;0;0;0
EQ209C;5705 30X30 INOX;0;0;0;0;0
EQ243C;5615 30X30 VIDRO;0;0;0;0;0
EQ201C;5715 30X30 VIDRO;0;0;0;0;0
EQ241C;5805 40X40 INOX;0;0;0;0;0
EQ257C;5815 40X40 VIDRO;0;0;0;0;0
EQ238C;4060 40X60;0;0;0;0;0
EQ239C;6080 80X60;0;0;0;0;0
EQ240C;9595 95X95;0;0;0;0;0
EQ851;7529;0;0;0;0;0
EQ414O;VFRS1900 110V;37;198;36;65;0.26
EQ542O;VFRS1300 220V;37;138;36;45;0.18
EQ543O;VFR1300 220V;37;138;36;45;0.18
EQ544O;VFR1300 110V;37;138;36;45;0.18
EQ436K;FKGAI120S220V;1640;940;800;102;1.23
EQ750K;FKELS-3220V;600;800;900;70;0.43
EQ751K;FKELS-4220V;540;1100;1100;108;0.65
EQ752K;FKGE-2;600;800;900;70;0.43
EQ753K;FKGE-3;540;1100;1100;108;0.65
EQ754K;FKELS-3110V;600;800;900;70;0.43
EQ473;FG30INOX 110V;164.5;114;55;100;1.03
EQ474;FG30INOX 220V;164.5;114;55;100;1.03
EQ475A;MMX BIV;47;45;36;45;0.08
EP058M;BA1600/600;100;1610;640;24;0.1
EQ023M;CBG450C;280;600;550;28;0.09
EQ024M;CBG600C;280;600;720;30;0.12
EQ025M;CBG800C;280;670;930;36;0.17
EQ026M;CBG1000C;300;670;1130;40;0.23
EQ027M;CBG1200C;300;670;1340;78;0.27
EQ028M;FRCG03;280;350;470;4.7;0.05
