MC038          ;SENSOR DO DECANTADOR MACHO    ;928;1;GAPLAN CAMINHOES LTDA                   ;WHT000189           
EP073I         ;MESA PADARIA 190X90X90 PRAT EPOXI INNAL                               ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;MII190              
EQ406I         ;GAVETA DINHEIRO AUT CONEXAO C/IMPRESSORA CINZA                        ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;MGE                 
EQ407I         ;GAVETA DINHEIRO MANUAL C/PINO CHAVE PRETO                             ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;MGM                 
IC189I         ;CHECK OUT 200 C/FUR S/KIT DIREITA INCLIN                              ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC20TDI             
IC190I         ;CHECK OUT 200 GAVETA S/KIT DIREITA MANUAL INCLIN                      ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC20ID              
IC191I         ;CHECK OUT 180 GAVETA S/KIT DIREITA INCLIN INNAL                       ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC18ID              
IC192I         ;CHECK OUT 180 GAVETA S/KIT ESQUERDA INCLIN INNAL                      ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC18IE              
IC193I         ;CHECKOUT 155 C/FURO BALANCA ESQUERDO S/KIT GAV AUT INNAL              ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC15E               
IC194I         ;CHECK OUT 180 C/FUR BALANCA KIT AUTOMACAO GAV AUT                     ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC18TDR             
IC195I         ;CHECK OUT 180 GAV. DIREITA C/FUR S/KIT                                ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC18TDI             
IC198I         ;CHECK OUT 155 GAVETA ESQUERDA MANUAL INNAL                            ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BCS15E              
IC199I         ;CHECK OUT 155 GAV. DIREITA MANUAL                                     ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BCS15D              
IC200I         ;CHECK OUT 180 GAVETA ESQUERDA MANUAL INNAL.                           ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BCS18E              
IC251I         ;SUPORTE METALICO TECLADO/LEITOR FIXO CINZA                            ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;SPL                 
IC252I         ;SUPORTE METALICO P/MONITOR FIX;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;SPM                 
IC253I         ;SUPORTE METALICO TECLADO/LEITO;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;SPL                 
IC254I         ;SUPORTE METALICO P/MONITOR FIX;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;SPM                 
IC255I         ;SUPORTE METALICO TECLADO/PIN PAD FIXO CINZA                           ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;SPLP                
IC260I         ;CHECK OUT 180 GAVETA S/KIT ESQUERDO RETO INNAL                        ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BC18RE              
IC261I         ;CHECK OUT 200 GAV SIMPLES S/FURO S/KIT ESQ CINZA STANDARD INNAL       ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;BCS20E              
IC430I         ;CAIXA TERMICA 84 LATAS CT60 BCO                                       ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;CT60                
IC431I         ;CAIXA TERMICA 180 LATAS CT130 BCO                                     ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;CT130               
IC432I         ;CAIXA TERMICA 36 LATAS CT30 BCO                                       ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;CT30                
IC433I         ;CAIXA TERMICA 350 LATAS CT250 BCO INNAL                               ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;CT250               
IC434I         ;CAIXA TERMICA 504 LATAS CT360 BCO INNAL                               ;968;1;INNAL INDUSTRIAL NAGEL LTDA             ;CT360               
MC142          ;BUJAO DE ACO ROSCADO M14X1,5  ;1196;1;ITACUA COMERCIAL DE VEICULOS LTDA       ;N/911679/01         
LB165E         ;CONSERV VERT PC CV300R BCO C/ADESIVO 110V ESMALTEC                    ;1241;1;ESMALTEC S/A SAO PAULO                  ;CV300R              
EQ517H         ;MAQUINA LAVA LOUCA FX40-2 TRIF ECO HOBART                             ;1259;1;ITW FEG DO BRASIL IND W COM LTDA        ;PROFIFX40-2         
EQ771H         ;FORNO COMB EL 6GNS FEMD67SC-2 220V TRIF HOBART                        ;1259;1;ITW FEG DO BRASIL IND W COM LTDA        ;FEMD67SC-2          
IC997H         ;KIT PARA INST. P/ FORNO COMBINADO FEMD-03                             ;1259;1;ITW FEG DO BRASIL IND W COM LTDA        ;FEMD-03             
EQ030MV        ;LIQUID 1,5L ALTA ROTACAO 110V PLAST NR12 INM MET VISA                 ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LARL 1.5            
EQ031MV        ;LIQUID 1,5L ALTA ROTACAO 220V PLAST NR12 INM MET VISA                 ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LARL 1.5            
EQ036MV        ;LIQUID 4L ALTA ROTACAO LAR4 INOX 110V NR12 INM                        ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 4               
EQ039MV        ;LIQUID 6L INDL 1/2CV INOX BIV NR12 METVISA                            ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 6               
EQ047MV        ;LIQUID 1,5L ALTA ROTACAO INOX 110V NR12 INM METVISA                   ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 1.5             
EQ048MV        ;LIQUID 1,5L ALTA ROTACAO LAR1,5 INOX 220V NR12 INM                    ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 1.5             
EQ049MV        ;LIQUID 2L ALTA ROTACAO INOX 110V NR12 INM METVISA                     ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 2               
EQ052MV        ;LIQUID 2L ALTA ROTACAO LAR2 INOX 220V NR12 INM                        ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 2               
EQ053MV        ;LIQUID 4L ALTA ROTACAO INOX 110V NR12 INM METVISA                     ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 4               
EQ054MV        ;LIQUID 4L ALTA ROTACAO LAR4 INOX 220V NR12 INM                        ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LAR 4               
EQ055MV        ;LIQUID 4L INDL 1/2CV LQL4 INOX BIV NR12 INM                           ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 4               
EQ056MV        ;LIQUID 6L INDL 1/2CV LQL6 INOX BIV NR12 INM                           ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 6               
EQ057MV        ;LIQUID 8L INDL 1/2CV LQL8 INOX BIV NR12 INM                           ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 8               
EQ058MV        ;LIQUID 10L 1/2CV LQL10 INOX BIV NR12 INM                              ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 10              
EQ059MV        ;LIQUID 15L BASC LQL15 1CV INOX BIV NR12 INM                           ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 15              
EQ060MV        ;LIQUID 25L BASC LQL25 1/5CV INOX 110V                                 ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;LQL 25              
EQ061MV        ;BATEDOR MILK SHAKE BMK 110V INM GABINETE                              ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;BMK                 
EQ062MV        ;BATEDOR MILK SHAKE BMK 220V INM GABINETE INOX                         ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;BMK                 
EQ064MV        ;PREPARADOR ALIMENTO 1/2CV MPA C/2DISCOS 220V NR12                     ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;MPA                 
EQ065MV        ;BATEDOR MILK SHAKE BMK 220V INM GABINETE ESCOVADO MET VISA            ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;BMK                 
EQ068MV        ;EXTRATOR SUCO 1/4CV INOX BIV INM METVISA                              ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;ESP                 
EQ069MV        ;RALADOR COCO/QUEIJO 1/3CV RDAL BIV NR12 INM METVISA                   ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;RDAL                
EQ070MV        ;CUTTER 4L INOX 1/2CV BIV NR12 INM                                     ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;CUT 4               
EQ072MV        ;RALADOR DESFIADOR COCO/QUEIJO 1/3CV RDA BIV 3D INM                    ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;RDA                 
EQ107MV        ;PICADOR BC22 1CV NR12 BIV                                             ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;PCL 22              
EQ205MV        ;CORTADOR FRIOS SEMI AUT CFE300 220V NR12 INM ALUM AFIADOR             ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;CFE 300             
EQ313MV        ;PREP E AMACIADOR DE CARNES PAC 1/2CV INOX 220V NR12 INM               ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;PAC                 
EQ315MV        ;SERRA FITA C/REG.218 3/4CV PIN;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;SFMP                
EQ316MV        ;SERRA FITA C/REG.218 3/4CV INOX BIV SFMI NR12 METVISA                 ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;SFMI                
EQ319MV        ;MULTIPROCESSADOR ALIM INOX 6DISCOS 1/2CV 220V MPAM NR12 INM           ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;MPAM                
EQ348MV        ;SERRA FITA C/REG.282 1CV PINTADO SFGP NR12 220V                       ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;SFGP                
EQ373MV        ;DESCASCADOR DE BATATAS INOX 6KG 1/4CV 220V                            ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;DBCA 6              
EQ374MV        ;DESCASCADOR BATATA 10KG 1/2V INOX DB10 220V INM                       ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;DB10                
EQ378MV        ;TACHO FRITURA 6L INOX 2500W 11;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;TFE 6               
EQ379MV        ;TACHO FRITURA 6L TFE6 INOX 220V 3000W                                 ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;TFE 6               
EQ439MV        ;FRITAD EL A/O 20L FIE SIMPLES 220V 5000W                              ;1284;1;BIMG BRASIL IND DE MAQS P GASTRONOM LTDA;FIE 20              
IF016          ;CABO VGA 5MT KVGA5-1 M/M      ;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;5235
IF017          ;CABO USB IMPRESSORA 1,80MT    ;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;188
MC161          ;APAGADOR P/QUADRO BRANCO CARBR;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;5656
MC162          ;CANETA P/QUADRO BRANCO ZUL    ;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;4909
MC163          ;CANETA P/QUADRO BRANCO PRETO  ;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;4910
MC164          ;CANETA P/QUADRO BRANCO VERMELH;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;4939
MC165          ;PASTA L INCOLOR A4            ;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;3700
MC166          ;PLASTICO C/4 FUROS GROSSO AVUL;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;1222
MC167          ;QUADRO BRANCO ALUMINIO 120X090;1286;1;LUFA COMERCIAL E SERVICOS LTDA          ;1243
MPBB10         ;BOBINA GALVAL. 0,43X 1200 MM (NATURAL)                                ;1291;1;BELOTI BATISTA E CIA LTDA               ;5000100
EQ993B         ;ELIMINADOR INSETO EL BL60 110V CENTRAL BLUE LIGHT                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;13
EQ994B         ;ELIMINADOR INSETO EL BL60 220V CENTRAL                                ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;14
EQ995B         ;ELIMINADOR INSETO EL BL45 110V CENTRAL BLUE LIGHT                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;9
EQ996B         ;ELIMINADOR INSETO EL BL45 220V CENTRAL BLUE LIGHT                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;10
EQ997B         ;ELIMINADOR INSETO EL BL30 110V CENTRAL BLUE LIGHT                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;165
EQ998B         ;ELIMINADOR INSETO EL BL30 220V CENTRAL BLUE LIGHT                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;166
UT001BL        ;PORTA COPO AGUA BRANCO BLUE LIGHT                                     ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA COPO AGUA     
UT002BL        ;PORTA COPO CAFE BRANCO BLUE LI;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA COPO CAFE     
UT003BL        ;PORTA CANUDO BRANCO BLUE LIGHT;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA CANUDO BRANCO 
UT004BL        ;PORTA GUARDANAPO BRANCO C/PE BLUE LIGHT                               ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA GUARDANAPO    
UT005BL        ;PORTA GUARDANAPO MESA PRETO BLUE LIGHT                                ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA GUARDANAPO    
UT006BL        ;PORTA HIGIENICO ROLINHO BRANCO;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA HIGIENICO     
UT007BL        ;PORTA INTERFOLHA BRANCO BLUE LIGHT                                    ;1304;1;BLUE LIGHT INDUSTRIA  E COMERCIO        ;PORTA INTERFOLHA    
MC154          ;FIACAO                        ;1353;1;RIBER PLAST                             ;261
MC151          ;GAS LP 13 KG                  ;1355;1;SUPERGASBRAS                            ;3
EP049MF        ;ESTEIRA PAO SALG 5 TIRAS 58X68 MAFRAN                                 ;1381;1;MAFRAN IND. E COM. PROD. METALURG. LTDA ;603
EP050MF        ;ASSADEIRA LISA FLANDRES 58X70                                         ;1381;1;MAFRAN IND. E COM. PROD. METALURG. LTDA ;703
EP065MF        ;ASSADEIRA LISA FLANDRES 40X70 MAFRAN                                  ;1381;1;MAFRAN IND. E COM. PROD. METALURG. LTDA ;701
EP069MF        ;ESTEIRA PAO SALG 6 TIRAS 58X68                                        ;1381;1;MAFRAN IND. E COM. PROD. METALURG. LTDA ;605
EP182MF        ;ARMARIO PAO DOCE 20 LISA 58X70                                        ;1381;1;MAFRAN IND. E COM. PROD. METALURG. LTDA ;206
EQ510U         ;BALANCA 300X100 DIG 45X60 INOX S/C                                    ;1400;1;URANO IND.DE BALANCAS E EQUIP.ELET. LTDA;901/20              
EQ513U         ;BALANCA 150X50 DIG 40X50 INOX S/C                                     ;1400;1;URANO IND.DE BALANCAS E EQUIP.ELET. LTDA;901/20              
EQ521U         ;BALANCA 500X100 50X60 PLAT BAND COL INOX URANO                        ;1400;1;URANO IND.DE BALANCAS E EQUIP.ELET. LTDA;22.31.008.0273      
EQ524U         ;BALANCA 300X100 45X60 PLAT CH XAD COL S/RODAS EPOX                    ;1400;1;URANO IND.DE BALANCAS E EQUIP.ELET. LTDA;22.31.008.0275      
EQ821W         ;CHAPA BIF GAS WMCR800CHL C/CAV 800X800X375 INOX WICTORY               ;1423;1;WICTORY EQUIPAMENTOS PARA COZINHA LTDA  ;WMCR800CHL          
IC030          ;BALCAO SECO 125 VR POPLUXO                                            ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6004
IC031          ;BALCAO CAIXA 080 VR POPLUXO                                           ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6201
IC032          ;BALCAO PLACA 180 VSC POPLUXO 110V                                     ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;3011
IC055          ;BALCAO PLACA 180 VR 110V POP LUXO POLOFRIO                            ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;3010
IC061          ;BALCAO CAIXA 080 VSC POPLUXO                                          ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6202
IC062          ;BALCAO SECO 125 VSC POPLUXO                                           ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6005
IC256P         ;BALCAO SECO 180 VSC P.CORRER POPLUXO                                  ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6011
IC260P         ;VITRINE ESTUFA POPLUXO 125 VSC 220V INM POLO FRIO                     ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;5205
IC262P         ;VITRINE ESTUFA POPLUXO 085 VSC 110V INM                               ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;901/20              
IC400          ;BALCAO 2 PLACA 180 VSC 110V POP LUXO POLOFRIO                         ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;3011
IC402P         ;AUTO SERV 2P CONV PREMIUM 220V INM                                    ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;2202
IC403P         ;EXP TENDAL 1,50 INOX 220V                                             ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;901/20              
IC404P         ;EXP AVICOLA 1,50 INOX 220V                                            ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;901/20              
IC405P         ;BALCAO CAIXA 125 VSC POP LUXO POLOFRIO                                ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;6205
IC406P         ;VISA COOLER 2P 810L PV P/RESFRIAMENTO 220V POLOFRIO                   ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;2407
IC407P         ;BALCAO CONF 150 VSC POPLUXO 220V INM                                  ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;5008
IC408P         ;BALCAO CONF 125 VSC POPLUXO 220V INM                                  ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;5005
IC409P         ;BALCAO SECO 150 VSC POP LUXO INM                                      ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;901/20              
IC410P         ;VITRINE SECA 125 CF VSC POPLUXO 110V POLOFRIO                         ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;5005
IC411P         ;BALCAO CONF 150 VSC POPLUXO 110V INM                                  ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;901/20              
IC412P         ;VITRINE SECA 100 CF VSC POPLUXO 220V POLOFRIO                         ;1424;1;IND. COM. REFRIG. VOTORANTINENSE LTDA EP;5002
MC137          ;GAXETA CO2                    ;1427;1;BORGES E FAZZIO LTDA                    ;2515
EQ459I         ;FRITAD EL A/O 18L FAOI 220V 5000W INM MASTER                          ;1429;1;MARGARETE BAGALI DA SILVA ME            ;2038
EQ460I         ;FRITADOR EL O 10L 2 CUBAS FEOI-10 110IV INM ITAL INOX                 ;1429;1;MARGARETE BAGALI DA SILVA ME            ;2013
EQ461I         ;FRITADOR EL O 10L 2 CUBAS FEOI;1429;1;MARGARETE BAGALI DA SILVA ME            ;2013
EQ585A         ;MAQUINA CREPE PALITO 6 110V PK-06P INM                                ;1443;1;ALIPIO PINHEIRO DA SILVEIRA ME          ;Pk-06P              
EQ586A         ;MAQUINA CREPE PALITO 6 220V PK-06P INM                                ;1443;1;ALIPIO PINHEIRO DA SILVEIRA ME          ;Pk-06P              
EQ587A         ;MAQUINA CREPE PALITO 12 BIV PK-12PA INM PINHEIRO                      ;1443;1;ALIPIO PINHEIRO DA SILVEIRA ME          ;Pk-12P              
EQ589A         ;MAQ CREPE PALITO GIGANTE 6 220V PK-06G INM PINHEIRO                   ;1443;1;ALIPIO PINHEIRO DA SILVEIRA ME          ;PK-06G              
AT011          ;CADEIRA UNIVERS. SECRET. C/CES;1462;1;ANA V MARTINS FATTORE EPP               ;282
AT013          ;CADEIRA GIRATORIA SECRET      ;1462;1;ANA V MARTINS FATTORE EPP               ;285
AT014          ;PERSIANAS HORIZONTAIS         ;1462;1;ANA V MARTINS FATTORE EPP               ;PERSIANAS HORIZONTAI
EQ200C         ;FOGAO 4BC 30X30 P7 BP 2QD/2QS STANDARD                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6434
EQ201C         ;FORNO BP 30X30 TAMPA VIDRO 48X31X59 P/ 4.6.8 BC                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5715
EQ202C         ;FOGAO 2BC 30X30 P5 BP 1QD/1QS STANDARD                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5234
EQ204C         ;FOGAO 4BC 30X30 P5 BP 2QS/2QD STANDARD                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5434
EQ205C         ;FOGAO 2BC 30X30 P7 BP QS/QD STANDARD                                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6234
EQ206C         ;FOGAO 2BC 30X30 P7 BP QD STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6236
EQ207C         ;FOGAO 4BC 30X30 P5 AP LINHA STANDARD                                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5531
EQ208C         ;FOGAO 3BC 40X40 P9 AP QR MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9339
EQ209C         ;FORNO BP 30X30 PT INOX 48X31X59 P/ 4.6.8 BC                           ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5705
EQ210C         ;FOGAO 1BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9832
EQ211C         ;FOGAO 1BC 40X40 P9 AP QR MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9139
EQ212C         ;FOGAO 2BC 30X30 P7 AP QR STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6231
EQ213C         ;FOGAO 2BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9834
EQ214C         ;FOGAO 2BC 40X40 P9 AP QS MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;901/20              
EQ215C         ;FOGAO 1BC 30X30 P7 BP QD STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6133
EQ216C         ;FOGAO 1BC 30X30 P7 AP QR STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6131
EQ217C         ;FOGAO 3BC 30X30 P7 BP 2QS/1QD STANDARD                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6334
EQ218C         ;FOGAO 3BC 30X30 P7 AP QR STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6331
EQ219C         ;FOGAO 3BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9932
EQ220C         ;FOGAO 4BC 30X30 P7 BP 2QS/2QD CH STANDARD                             ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6444
EQ221C         ;FOGAO 4BC 30X30 P7 AP QR STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6431
EQ224C         ;FOGAO 4BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9934
EQ225C         ;FOGAO 4BC 40X40 P9 AP MASTER                                          ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9539
EQ226C         ;FOGAO 6BC 30X30 P7 BP 3QS/3QD STANDARD                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6634
EQ229C         ;FOGAO 6BC 30X30 P7 BP 3QS/3QD CH STANDARD                             ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6830
EQ230C         ;FOGAO 6BC 30X30 P7 AP QR STANDARD                                     ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6631
EQ231C         ;FOGAO 6BC 40X40 P9 AP MASTER                                          ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9639
EQ232C         ;FOGAO 4BC 30X30 P7 AP QR LINHA STANDARD                               ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6531
EQ233C         ;FOGAO 6BC 30X30 P7 BP QS/QD CH CENTRO STANDARD                        ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6830
EQ234C         ;FOGAO 6BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9938
EQ235C         ;FOGAO 6BC 40X40 P9 BP QD CENTRO MASTER                                ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9949
EQ236C         ;FOGAO 6BC 30X30 P7 BP 3QS/3QD LUXO INOX                               ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;17634
EQ237C         ;FORNO BP 30X30 INOX 48X31X59 P/ 4.6.8 BC                              ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;10700
EQ238C         ;FORNO PIZZA GAS 40X60MM PEDRA REFRATARIA CRISTAL ACO                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;4060
EQ239C         ;FORNO PIZZA GAS 80X60MM PEDRA REFRATARIA                              ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;6080
EQ240C         ;FORNO PIZZA GAS 95X95MM PEDRA REFRATARIA CRISTAL ACO                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9595
EQ241C         ;FORNO BP 40X40 PT INOX 60X32X78 P/ 4.6 BC                             ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5805
EQ243C         ;FORNO BP 30X30 TAMPA VIDRO 48X31X33 P/ 2.3 BC                         ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5615
EQ244C         ;FOGAO 8BC 40X40 P9 BP QD MASTER                                       ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9998
EQ245C         ;FORNO BP 30X30 PT INOX 48X31X33 P/ 2.3 BC                             ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;5655
EQ246C         ;FOGAO 2BC 40X40 P9 BP QD INOX                                         ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9838
EQ250C         ;FOGAO 2BC 30X30 P7 BP QD LUXO INOX                                    ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;17236
EQ251C         ;FOGAO 3BC 30X30 P7 BP 3/QD LUXO INOX                                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;17336
EQ252C         ;FOGAO 6BC 40X40 P9 AP QR MASTER INOX                                  ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;10639
EQ300C         ;FOGAO MOD BM 40X90 BP P9 P/FG 40X40 QD MASTER                         ;1475;1;IND.METAL.METALGONDOLAS LTDA            ;9839
EQ414O         ;VITRINE 1900 FRIA REFRIGERADA SUSHI VFRS 110V                         ;1496;1;BCD IND E COM DE EQUIP BARES HOTEIS REST;VFRS1900            
EQ542O         ;VITRINE 1300 FRIA REFRIGERADA SUSHI VFRS 220V                         ;1496;1;BCD IND E COM DE EQUIP BARES HOTEIS REST;VFRS1300            
EQ543O         ;VITRINE 1300 REFRIGERADA DOCE VFR 220V                                ;1496;1;BCD IND E COM DE EQUIP BARES HOTEIS REST;VFR1300             
