E6FV;36.00;153.00;94.00;116.00;Venancio
E6FVCD3;36.00;110.00;94.00;86.00;Venancio
E6FVD3;83.00;77.00;140.00;58.00;Venancio
E6MM;83.00;77.00;140.00;58.00;Venancio
E6MM;44.00;135.00;77.00;61.50;Venancio
E6MX;110.00;94.00;190.00;165.00;Venancio
E6PLM;110.00;94.00;190.00;165.00;Venancio
E6PLM;93.00;94.00;190.00;140.00;Venancio
E6PLX;93.00;94.00;190.00;140.00;Venancio
E6PLX;90.00;77.00;138.00;108.00;Venancio
E6RICM;90.00;77.00;138.00;108.00;Venancio
E6RICM;84.00;77.00;138.00;88.00;Venancio
E6RICX;84.00;77.00;138.00;88.00;Venancio
E6RICX;23.50;50.00;74.00;29.10;Venancio
E6T580;36.00;77.00;136.00;44.00;Venancio
E6TCX;36.00;136.00;77.00;38.04;Venancio
E6TCX1C;36.00;136.00;77.00;44.90;Venancio
E6TCX3C;36.00;136.00;77.00;44.90;Venancio
E6TCX5C;38.00;136.00;77.00;44.00;Venancio
E6TX;36.00;136.00;77.00;44.08;Venancio
E6TX2CG;36.00;136.00;77.00;44.08;Venancio
E6TX3CG;36.00;136.00;77.00;44.08;Venancio
E6TXSPS;34.00;152.00;94.00;84.00;Venancio
E7;34.00;90.00;63.00;33.00;Venancio
E72D1;33.00;90.00;64.00;84.00;Venancio
E72FD1;34.00;90.00;63.00;36.00;Venancio
E72PD1;33.00;125.00;64.00;95.00;Venancio
E73FD1;33.00;125.00;98.00;80.00;Venancio
E74CD2;34.00;115.00;93.00;68.00;Venancio
E74CD4;34.00;115.00;93.00;68.00;Venancio
E74D2;34.00;115.00;93.00;68.00;Venancio
E74D4;33.00;125.00;98.00;80.00;Venancio
E74FCD2;34.00;115.00;93.00;68.00;Venancio
E74FD2;34.00;115.00;93.00;68.00;Venancio
E74FD4;34.00;115.00;93.00;68.00;Venancio
E74FVD2;33.00;125.00;98.00;72.00;Venancio
E76D3;33.00;125.00;98.00;72.00;Venancio
E76D3E;33.00;125.00;99.00;78.10;Venancio
E76D6;33.00;125.00;98.00;72.00;Venancio
E76E;33.00;125.00;98.00;72.00;Venancio
E76FD3;33.00;125.00;98.00;72.00;Venancio
E76FD6;34.00;152.00;94.00;87.00;Venancio
E7D3;34.00;152.00;94.00;84.00;Venancio
E7F;34.00;152.00;94.00;87.00;Venancio
E7F2D3;34.00;152.00;94.00;87.00;Venancio
E7FD3;23.50;50.00;74.00;29.20;Venancio
E7T580;34.00;158.00;94.00;84.00;Venancio
E8;34.00;152.00;94.00;89.00;Venancio
E8CED4;34.00;153.00;93.00;84.00;Venancio
E8CED8;84.00;77.00;162.00;95.00;Venancio
E8CM;84.00;77.00;162.00;95.00;Venancio
E8CM;84.00;77.00;162.00;93.00;Venancio
E8CX;84.00;77.00;162.00;93.00;Venancio
E8CX;34.00;152.00;94.00;89.00;Venancio
E8D4;34.00;152.00;94.00;84.00;Venancio
E8F;34.00;153.00;93.00;84.00;Venancio
E8F2CED;34.00;153.00;93.00;84.00;Venancio
E8F2D4;34.00;153.00;93.00;84.00;Venancio
E8FCED8;34.00;152.00;94.00;89.00;Venancio
E8FD4;34.00;152.00;94.00;84.00;Venancio
E8FV;34.00;152.00;94.00;89.00;Venancio
E8FVD4;83.00;77.00;168.00;66.00;Venancio
E8MM;83.00;77.00;168.00;66.00;Venancio
E8MM;57.00;77.00;162.00;66.00;Venancio
E8MX;110.00;94.00;246.00;176.00;Venancio
E8PLM;84.00;77.00;162.00;176.00;Venancio
E8PLM;93.00;94.00;246.00;163.00;Venancio
E8PLX;93.00;94.00;246.00;163.00;Venancio
E8PLX;90.00;77.00;162.00;123.00;Venancio
E8RICM;90.00;77.00;162.00;123.00;Venancio
E8RICM;84.00;77.00;162.00;93.00;Venancio
E8RICX;84.00;77.00;162.00;93.00;Venancio
E8RICX;36.00;77.00;158.00;52.00;Venancio
E8TCX;36.00;158.00;77.00;52.48;Venancio
E8TCX1C;36.00;158.00;77.00;52.48;Venancio
E8TCX2C;36.00;158.00;77.00;52.48;Venancio
E8TCX4C;36.00;77.00;158.00;52.00;Venancio
E8TX;36.00;158.00;77.00;52.48;Venancio
E8TX1CG;36.00;158.00;77.00;52.48;Venancio
E8TX2CG;36.00;158.00;77.00;52.48;Venancio
E8TX4CG;84.00;77.00;197.00;99.00;Venancio
EA10C;84.00;77.00;197.00;99.00;Venancio
EA10C;84.00;77.00;197.00;99.00;Venancio
EA10C1C;84.00;77.00;197.00;99.00;Venancio
EA10C1C;84.00;77.00;197.00;99.00;Venancio
EA10C2C;84.00;77.00;197.00;99.00;Venancio
EA10C2C;84.00;77.00;197.00;99.00;Venancio
EA10C3C;84.00;77.00;197.00;99.00;Venancio
EA10C3C;84.00;77.00;197.00;99.00;Venancio
EA10C4C;84.00;77.00;197.00;99.00;Venancio
EA10C4C;84.00;77.00;197.00;99.00;Venancio
EA10C5C;84.00;77.00;197.00;99.00;Venancio
EA10C5C;42.00;206.00;78.00;81.70;Venancio
EA10M;42.00;206.00;78.00;81.70;Venancio
EA10M;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;84.00;77.00;197.00;99.00;Venancio
EA10RIC;39.00;186.00;77.00;55.00;Venancio
EA10T;39.00;186.00;77.00;55.00;Venancio
EA10T;36.00;192.00;77.00;55.00;Venancio
EA10T1C;36.00;192.00;77.00;55.00;Venancio
EA10T1C;36.00;192.00;77.00;55.28;Venancio
EA10T20;36.00;192.00;77.00;55.00;Venancio
EA10T2C;36.00;192.00;77.00;55.00;Venancio
EA10T2C;36.00;192.00;77.00;55.28;Venancio
EA10T2T;36.00;192.00;77.00;55.00;Venancio
EA10T3C;36.00;192.00;77.00;55.00;Venancio
EA10T3C;36.00;192.00;77.00;55.00;Venancio
EA10T4C;36.00;192.00;77.00;55.00;Venancio
EA10T4C;36.00;192.00;77.00;55.28;Venancio
EA10T4T;36.00;192.00;77.00;55.00;Venancio
EA10T5C;36.00;192.00;77.00;55.00;Venancio
EA10T5C;38.00;186.00;78.00;55.00;Venancio
EA10TC;38.00;186.00;78.00;55.00;Venancio
EA10TC;38.00;186.00;78.00;55.28;Venancio
EA10TC1;36.00;192.00;77.00;55.28;Venancio
EA10TC1;36.00;192.00;77.00;55.28;Venancio
EA10TC2;36.00;192.00;77.00;55.28;Venancio
EA10TC2;36.00;192.00;77.00;55.28;Venancio
EA10TC2;36.00;192.00;77.00;55.28;Venancio
EA10TC3;36.00;192.00;77.00;55.28;Venancio
EA10TC3;36.00;192.00;77.00;55.28;Venancio
EA10TC4;36.00;192.00;77.00;55.28;Venancio
EA10TC4;36.00;192.00;77.00;55.28;Venancio
EA10TC4;36.00;192.00;77.00;55.28;Venancio
EA10TC4;36.00;192.00;77.00;55.28;Venancio
EA10TC5;36.00;192.00;77.00;55.28;Venancio
EA10TC5;84.00;77.00;227.00;108.00;Venancio
EA12C;84.00;77.00;227.00;108.00;Venancio
EA12C;76.00;79.00;225.00;105.24;Venancio
EA12C1C;76.00;79.00;225.00;105.24;Venancio
EA12C1C;57.00;77.00;230.00;89.00;Venancio
EA12C2C;57.00;77.00;230.00;89.00;Venancio
EA12C2C;57.00;77.00;230.00;89.00;Venancio
EA12C3C;57.00;77.00;230.00;89.00;Venancio
EA12C3C;57.00;77.00;230.00;89.00;Venancio
EA12C4C;57.00;77.00;230.00;89.00;Venancio
EA12C4C;57.00;77.00;230.00;89.00;Venancio
EA12C5C;57.00;77.00;230.00;89.00;Venancio
EA12C5C;57.00;77.00;230.00;89.00;Venancio
EA12C6C;57.00;77.00;230.00;89.00;Venancio
EA12C6C;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;227.00;108.00;Venancio
EA12RIC;84.00;77.00;108.00;65.00;Venancio
EA4C;84.00;77.00;108.00;65.00;Venancio
EA4C;56.00;77.00;136.00;58.00;Venancio
EA4C1CG;56.00;77.00;136.00;58.00;Venancio
EA4C1CG;56.00;77.00;136.00;58.00;Venancio
EA4C2CG;56.00;77.00;136.00;58.00;Venancio
EA4C2CG;84.00;77.00;108.00;65.00;Venancio
EA4RIC;84.00;77.00;108.00;65.00;Venancio
EA4RIC;84.00;77.00;108.00;65.00;Venancio
EA4RIC1;84.00;77.00;108.00;65.00;Venancio
EA4RIC1;84.00;77.00;108.00;65.00;Venancio
EA4RIC2;84.00;77.00;108.00;65.00;Venancio
EA4RIC2;36.00;77.00;136.00;35.00;Venancio
EA4T;36.00;77.00;136.00;35.00;Venancio
EA4T;36.00;136.00;77.00;35.00;Venancio
EA4T1CG;36.00;136.00;77.00;35.00;Venancio
EA4T1CG;36.00;136.00;77.00;35.24;Venancio
EA4T1TX;36.00;136.00;77.00;35.00;Venancio
EA4T2CG;36.00;136.00;77.00;35.00;Venancio
EA4T2CG;37.00;77.00;135.00;35.00;Venancio
EA4TC;37.00;135.00;77.00;35.00;Venancio
EA4TC;36.00;136.00;77.00;35.24;Venancio
EA4TC1C;36.00;136.00;77.00;35.24;Venancio
EA4TC1C;36.00;136.00;77.00;35.24;Venancio
EA4TC2C;36.00;136.00;77.00;35.24;Venancio
EA4TC2C;84.00;77.00;138.00;88.00;Venancio
EA6C;84.00;77.00;138.00;88.00;Venancio
EA6C;56.00;77.00;136.00;58.00;Venancio
EA6C1CG;56.00;77.00;136.00;58.00;Venancio
EA6C1CG;56.00;136.00;77.00;58.00;Venancio
EA6C2CG;56.00;77.00;136.00;58.00;Venancio
EA6C2CG;56.00;77.00;136.00;58.00;Venancio
EA6C3CG;56.00;77.00;136.00;58.00;Venancio
EA6C3CG;44.00;135.00;78.00;58.00;Venancio
EA6M;43.00;135.00;78.00;58.00;Venancio
EA6M;97.00;194.00;93.00;132.00;Venancio
EA6PL;97.00;194.00;93.00;132.00;Venancio
EA6PL;84.00;77.00;138.00;88.00;Venancio
EA6RIC;84.00;77.00;138.00;88.00;Venancio
EA6RIC;84.00;77.00;138.00;88.00;Venancio
EA6RIC1;84.00;77.00;138.00;88.00;Venancio
EA6RIC1;84.00;77.00;138.00;88.00;Venancio
EA6RIC2;84.00;77.00;138.00;88.00;Venancio
EA6RIC2;84.00;77.00;138.00;88.00;Venancio
EA6RIC2;84.00;77.00;138.00;88.00;Venancio
EA6RIC3;84.00;77.00;138.00;88.00;Venancio
EA6RIC3;36.00;138.00;77.00;53.00;Venancio
EA6T;37.00;135.00;77.00;50.00;Venancio
EA6T;36.00;136.00;77.00;40.70;Venancio
EA6T1CG;36.00;136.00;77.00;40.70;Venancio
EA6T1CG;36.00;136.00;77.00;40.70;Venancio
EA6T1CG;36.00;136.00;77.00;40.70;Venancio
EA6T2CG;36.00;136.00;77.00;40.70;Venancio
EA6T2CG;36.00;136.00;77.00;40.70;Venancio
EA6T2TX;36.00;136.00;77.00;40.70;Venancio
EA6T3CG;36.00;136.00;77.00;40.70;Venancio
EA6T3CG;40.00;135.00;78.00;41.00;Venancio
EA6TC;40.00;135.00;78.00;50.10;Venancio
EA6TC;36.00;136.00;77.00;40.70;Venancio
EA6TC1C;36.00;136.00;77.00;40.70;Venancio
EA6TC1C;36.00;136.00;77.00;40.70;Venancio
EA6TC2C;36.00;136.00;77.00;40.70;Venancio
EA6TC2C;36.00;136.00;77.00;40.70;Venancio
EA6TC2T;36.00;136.00;77.00;40.70;Venancio
EA6TC3C;36.00;136.00;77.00;40.70;Venancio
EA6TC3C;84.00;77.00;162.00;93.00;Venancio
EA8C;84.00;77.00;162.00;93.00;Venancio
EA8C;84.00;77.00;197.00;99.00;Venancio
EA8C1CG;84.00;77.00;197.00;99.00;Venancio
EA8C1CG;84.00;77.00;197.00;99.00;Venancio
EA8C2CG;84.00;77.00;197.00;99.00;Venancio
EA8C2CG;84.00;77.00;197.00;99.00;Venancio
EA8C3CG;84.00;77.00;197.00;99.00;Venancio
EA8C3CG;84.00;77.00;197.00;99.00;Venancio
EA8C4CG;84.00;77.00;197.00;99.00;Venancio
EA8C4CG;54.00;157.00;76.00;66.00;Venancio
EA8M;54.00;157.00;76.00;74.10;Venancio
EA8M;93.00;94.00;246.00;155.00;Venancio
EA8PL;93.00;94.00;246.00;155.00;Venancio
EA8PL;84.00;77.00;162.00;93.00;Venancio
EA8RIC;84.00;77.00;162.00;93.00;Venancio
EA8RIC;84.00;77.00;162.00;93.00;Venancio
EA8RIC1;84.00;77.00;162.00;93.00;Venancio
EA8RIC1;84.00;77.00;162.00;93.00;Venancio
EA8RIC2;84.00;77.00;162.00;93.00;Venancio
EA8RIC2;84.00;77.00;162.00;93.00;Venancio
EA8RIC3;84.00;77.00;162.00;93.00;Venancio
EA8RIC3;84.00;77.00;162.00;93.00;Venancio
EA8RIC4;84.00;77.00;162.00;93.00;Venancio
EA8RIC4;36.00;77.00;158.00;46.00;Venancio
EA8T;36.00;77.00;158.00;46.00;Venancio
EA8T;36.00;158.00;77.00;46.16;Venancio
EA8T1CG;36.00;158.00;77.00;46.16;Venancio
EA8T1CG;36.00;158.00;77.00;46.16;Venancio
EA8T1TX;36.00;158.00;77.00;46.16;Venancio
EA8T2CG;36.00;158.00;77.00;46.16;Venancio
EA8T2CG;36.00;158.00;77.00;46.16;Venancio
EA8T2TX;36.00;158.00;77.00;46.16;Venancio
EA8T3CG;36.00;158.00;77.00;46.16;Venancio
EA8T3CG;36.00;158.00;77.00;46.16;Venancio
EA8T4CG;36.00;158.00;77.00;46.16;Venancio
EA8T4CG;47.00;150.00;78.00;57.30;Venancio
EA8TC;47.00;150.00;78.00;57.30;Venancio
EA8TC;36.00;158.00;77.00;46.16;Venancio
EA8TC1C;36.00;158.00;77.00;46.16;Venancio
EA8TC1C;36.00;158.00;77.00;46.16;Venancio
EA8TC2C;36.00;158.00;77.00;46.16;Venancio
EA8TC2C;36.00;158.00;77.00;46.16;Venancio
EA8TC3C;36.00;158.00;77.00;46.16;Venancio
EA8TC3C;36.00;158.00;77.00;46.16;Venancio
EA8TC4C;36.00;158.00;77.00;46.16;Venancio
EA8TC4C;36.00;158.00;77.00;46.16;Venancio
EA8TC4T;36.00;77.00;136.00;41.00;Venancio
EACH;36.00;77.00;136.00;41.00;Venancio
EACH;136.00;36.00;77.00;41.00;Venancio
EACHC;55.00;77.00;162.00;65.00;Venancio
EACHP;55.00;77.00;162.00;65.00;Venancio
EACHP;140.00;55.00;77.00;47.00;Venancio
EACHSPS;190.00;77.00;52.00;72.60;Venancio
ED10T1C;190.00;77.00;52.00;72.60;Venancio
ED10T1C;190.00;77.00;52.00;72.60;Venancio
ED10T2C;190.00;77.00;52.00;72.60;Venancio
ED10T2C;190.00;77.00;52.00;72.60;Venancio
ED10T3C;190.00;77.00;52.00;72.60;Venancio
ED10T3C;190.00;77.00;52.00;72.60;Venancio
ED10T4C;190.00;77.00;52.00;72.60;Venancio
ED10T4C;190.00;77.00;52.00;72.60;Venancio
ED10T5C;190.00;77.00;52.00;72.60;Venancio
ED10T5C;56.00;186.00;78.00;80.10;Venancio
ED10T5T;56.00;186.00;78.00;80.10;Venancio
ED10T5T;52.00;77.00;190.00;72.62;Venancio
ED10TC1;52.00;77.00;190.00;72.62;Venancio
ED10TC1;52.00;77.00;190.00;72.62;Venancio
ED10TC2;52.00;77.00;190.00;72.62;Venancio
ED10TC2;52.00;77.00;190.00;72.62;Venancio
ED10TC3;52.00;77.00;190.00;72.62;Venancio
ED10TC3;52.00;77.00;190.00;72.62;Venancio
ED10TC4;52.00;77.00;190.00;72.62;Venancio
ED10TC4;54.00;186.00;77.00;80.00;Venancio
ED10TC5;54.00;186.00;77.00;80.00;Venancio
ED10TC5;52.00;77.00;190.00;72.62;Venancio
ED10TC5;52.00;77.00;190.00;72.62;Venancio
ED10TC5;57.00;77.00;136.00;47.00;Venancio
ED4T1CG;57.00;77.00;136.00;47.00;Venancio
ED4T1CG;57.00;77.00;136.00;47.00;Venancio
ED4T2CG;57.00;77.00;136.00;47.00;Venancio
ED4T2CG;57.00;77.00;136.00;47.00;Venancio
ED4T2TX;57.00;77.00;136.00;47.00;Venancio
ED4T2TX;57.00;77.00;136.00;47.00;Venancio
ED4TC1C;57.00;77.00;136.00;47.00;Venancio
ED4TC1C;57.00;77.00;136.00;47.00;Venancio
ED4TC2C;57.00;77.00;136.00;47.00;Venancio
ED4TC2C;57.00;77.00;136.00;47.00;Venancio
ED4TC2T;57.00;77.00;136.00;47.00;Venancio
ED4TC2T;57.00;77.00;165.00;66.00;Venancio
ED6T1CG;57.00;77.00;165.00;66.00;Venancio
ED6T1CG;57.00;77.00;165.00;66.00;Venancio
ED6T2CG;57.00;77.00;165.00;66.00;Venancio
ED6T2CG;57.00;77.00;165.00;66.00;Venancio
ED6T3CG;57.00;77.00;165.00;66.00;Venancio
ED6T3CG;57.00;77.00;140.00;58.00;Venancio
ED6T3TX;57.00;77.00;140.00;58.00;Venancio
ED6T3TX;57.00;77.00;140.00;58.00;Venancio
ED6TC1C;57.00;77.00;140.00;58.00;Venancio
ED6TC1C;57.00;77.00;140.00;58.00;Venancio
ED6TC2C;57.00;77.00;140.00;58.00;Venancio
ED6TC2C;57.00;77.00;140.00;58.00;Venancio
ED6TC3C;57.00;77.00;140.00;58.00;Venancio
ED6TC3C;57.00;77.00;140.00;58.00;Venancio
ED6TC3T;57.00;77.00;140.00;58.00;Venancio
ED6TC3T;57.00;77.00;165.00;66.00;Venancio
ED8T1CG;57.00;77.00;165.00;66.00;Venancio
ED8T1CG;57.00;77.00;165.00;66.00;Venancio
ED8T2CG;57.00;77.00;165.00;66.00;Venancio
ED8T2CG;57.00;77.00;165.00;66.00;Venancio
ED8T3CG;57.00;77.00;165.00;66.00;Venancio
ED8T3CG;57.00;77.00;165.00;66.00;Venancio
ED8T4CG;57.00;77.00;165.00;66.00;Venancio
ED8T4CG;59.00;150.00;78.00;66.00;Venancio
ED8T4TX;59.00;150.00;78.00;66.00;Venancio
ED8T4TX;57.00;77.00;165.00;66.00;Venancio
ED8TC1C;57.00;77.00;165.00;66.00;Venancio
ED8TC1C;57.00;77.00;165.00;66.00;Venancio
ED8TC2C;57.00;77.00;165.00;66.00;Venancio
ED8TC2C;57.00;77.00;165.00;66.00;Venancio
ED8TC3C;57.00;77.00;165.00;66.00;Venancio
ED8TC3C;57.00;77.00;165.00;66.00;Venancio
ED8TC4C;57.00;77.00;165.00;66.00;Venancio
ED8TC4C;57.00;77.00;165.00;66.00;Venancio
ED8TC4T;57.00;77.00;165.00;66.00;Venancio
ED8TC4T;33.00;82.00;59.00;34.00;Venancio
EI2PD1;33.00;82.00;59.00;40.00;Venancio
EI2PD2;32.00;115.00;59.00;45.00;Venancio
EI3PD2;32.00;115.00;59.00;45.00;Venancio
EI3PD3;31.00;85.00;94.00;49.00;Venancio
EI4;34.00;115.00;94.00;82.00;Venancio
EI4C;31.00;85.00;94.00;49.00;Venancio
EI4F;34.00;115.00;94.00;84.00;Venancio
EI4FC;34.00;115.00;94.00;66.00;Venancio
EI5;34.00;153.00;94.00;87.00;Venancio
EI5C;34.00;115.00;94.00;66.00;Venancio
EI5F;34.00;153.00;94.00;87.00;Venancio
EI5FC;34.00;115.00;94.00;85.00;Venancio
EI6;34.00;168.00;94.00;110.00;Venancio
EI6C;32.00;116.00;93.00;85.00;Venancio
EI6F;34.00;168.00;94.00;113.00;Venancio
EI6FC;34.00;168.00;94.00;96.00;Venancio
EI7;33.00;90.00;64.00;84.00;Venancio
EI72F;34.00;168.00;94.00;84.00;Venancio
EI7F;34.00;168.00;94.00;116.00;Venancio
EI8;34.00;168.00;94.00;119.00;Venancio
EI8F;34.00;153.00;93.00;84.00;Venancio
EI8F2;23.00;83.00;43.00;27.00;Venancio
EIA1P;23.00;83.00;43.00;27.00;Venancio
EIA2P;33.00;115.00;58.00;41.00;Venancio
EIA3P;33.00;86.00;95.00;49.00;Venancio
EIA4;32.00;115.00;94.00;63.00;Venancio
EIA4C;33.00;86.00;95.00;49.00;Venancio
EIA4F;32.00;115.00;94.00;60.00;Venancio
EIA6;33.00;165.00;94.00;86.00;Venancio
EIA6C;32.00;115.00;94.00;60.00;Venancio
EIA6F;33.00;165.00;94.00;86.00;Venancio
EIA6FC;33.00;165.00;94.00;82.00;Venancio
EIA8;23.00;83.00;43.00;22.10;Venancio
EIAP2;87.00;51.00;51.00;46.02;Venancio
ELAV20;40.00;60.00;40.00;50.00;Venancio
EM1G;33.00;90.00;54.00;33.50;Venancio
EM2;33.00;90.00;54.00;33.50;Venancio
EM2D1;33.00;90.00;54.00;33.50;Venancio
EM2D2;33.00;84.00;90.00;48.40;Venancio
EM4;33.00;85.00;93.00;48.40;Venancio
EM4D2;31.00;53.00;90.00;48.00;Venancio
EMBM;33.00;53.00;91.00;56.00;Venancio
EMCH;40.00;60.00;40.00;50.00;Venancio
EMI1G;33.00;85.00;60.00;33.00;Venancio
EMI2D1;33.00;85.00;60.00;34.00;Venancio
EMI2D2;33.00;85.00;91.00;48.40;Venancio
EMI4D2;33.00;53.00;91.00;57.40;Venancio
EMIB;33.00;53.00;91.00;58.30;Venancio
EMIC;55.00;77.00;140.00;47.00;Venancio
ES;23.50;50.00;74.00;28.40;Venancio
ES4TFC;23.50;50.00;74.00;28.40;Venancio
EST;69.00;73.00;65.00;21.00;Venancio
F50M 50;75.00;65.00;61.00;21.40;Venancio
F50MI;75.00;65.00;61.00;22.70;Venancio
F50P 50;69.00;73.00;65.00;23.10;Venancio
F50PI 50;53.00;65.00;61.00;19.70;Venancio
F5I 50;53.00;65.00;61.00;19.70;Venancio
F5P 50;53.00;65.00;61.00;19.20;Venancio
F5V;54.00;65.00;88.00;22.40;Venancio
F6I 60;54.00;65.00;88.00;22.40;Venancio
F6P 60;54.00;65.00;88.00;22.40;Venancio
F6V 60;40.00;88.00;45.00;45.00;Venancio
FA2M;93.00;86.00;104.00;170.00;Venancio
FA4F;83.00;105.00;97.00;196.00;Venancio
FA4FC;40.00;65.00;77.00;55.00;Venancio
FA4M;48.00;82.00;90.00;55.00;Venancio
FA4P;105.00;130.00;83.00;210.00;Venancio
FA6C2F;105.00;97.00;83.00;195.00;Venancio
FA6F;40.00;95.00;77.00;64.00;Venancio
FA6M;22.00;98.00;76.00;64.00;Venancio
FA6P;105.00;59.00;69.00;35.90;Venancio
FAOAP30;131.00;118.00;96.00;215.20;Venancio
FCDB10E;131.00;118.00;96.00;215.20;Venancio
FCDB10E;131.00;118.00;96.00;215.20;Venancio
FCDB10E;131.00;119.00;96.00;240.10;Venancio
FCDB10G;131.00;119.00;96.00;240.10;Venancio
FCDB10G;131.00;118.00;96.00;217.40;Venancio
FCDB12E;131.00;118.00;96.00;217.40;Venancio
FCDB12E;131.00;118.00;96.00;217.40;Venancio
FCDB12E;131.00;119.00;96.00;242.00;Venancio
FCDB12G;131.00;119.00;96.00;242.00;Venancio
FCDB12G;131.00;139.00;108.00;282.00;Venancio
FCDB20E;131.00;139.00;108.00;282.00;Venancio
FCDB20E;132.00;130.00;98.00;282.00;Venancio
FCDB20G;132.00;130.00;98.00;282.00;Venancio
FCDB20G;61.00;78.00;94.00;80.50;Venancio
FCDB3E;101.00;118.00;96.00;184.60;Venancio
FCDB6E;101.00;118.00;96.00;184.60;Venancio
FCDB6E;101.00;118.00;96.00;184.60;Venancio
FCDB6E;101.00;118.00;92.00;191.60;Venancio
FCDB6G;101.00;118.00;92.00;191.60;Venancio
FCDB6G;101.00;118.00;96.00;186.80;Venancio
FCDB7E;101.00;118.00;96.00;186.80;Venancio
FCDB7E;101.00;118.00;96.00;186.80;Venancio
FCDB7E;101.00;118.00;92.00;193.40;Venancio
FCDB7G;101.00;118.00;92.00;193.40;Venancio
FCDB7G;105.00;111.00;140.00;187.00;Venancio
FCDEMT;199.00;116.00;143.00;269.40;Venancio
FCDEMT;197.00;111.30;146.00;284.00;Venancio
FCDEMT;199.00;113.00;150.00;284.00;Venancio
FCDET10;199.00;113.00;150.00;284.00;Venancio
FCDET10;104.00;110.00;138.00;187.00;Venancio
FCDET5;104.00;110.00;138.00;187.00;Venancio
FCDET5;198.00;116.00;146.00;263.00;Venancio
FCDET8;198.00;116.00;146.00;263.00;Venancio
FCDET8;197.00;111.00;146.00;288.60;Venancio
FCDT10;198.00;115.00;148.00;288.60;Venancio
FCDT10;105.00;111.00;140.00;199.00;Venancio
FCDT5;105.00;111.00;140.00;199.00;Venancio
FCDT5;198.00;116.00;145.00;272.50;Venancio
FCDT8;198.00;116.00;145.00;272.50;Venancio
FCDT8;222.00;117.00;150.00;382.40;Venancio
FCLT10;222.00;117.00;150.00;382.40;Venancio
FCLT10;187.00;109.00;111.00;307.60;Venancio
FCLT5;187.00;109.00;110.00;307.60;Venancio
FCLT5;200.00;117.00;145.00;340.00;Venancio
FCLT8;200.00;117.00;145.00;340.00;Venancio
FCLT8;222.00;117.00;146.00;368.00;Venancio
FCLTA10;222.00;117.00;146.00;368.00;Venancio
FCLTA10;188.00;119.00;137.00;295.00;Venancio
FCLTA5;188.00;119.00;137.00;295.00;Venancio
FCLTA5;199.00;116.00;143.00;340.00;Venancio
FCLTA8;199.00;116.00;143.00;340.00;Venancio
FCLTA8;106.00;76.00;90.00;113.20;Venancio
FDB4F;40.00;66.00;80.00;55.00;Venancio
FDB4M;35.00;66.00;80.00;55.00;Venancio
FDB4ME;30.00;66.00;80.00;55.00;Venancio
FDB4P;105.00;103.00;92.00;151.30;Venancio
FDB6F;40.00;98.00;82.00;64.00;Venancio
FDB6M;35.00;98.00;82.00;64.00;Venancio
FDB6ME;30.00;98.00;82.00;64.00;Venancio
FDB6P;54.00;65.00;88.00;29.70;Venancio
FEI;54.00;66.00;88.00;29.20;Venancio
FEI;68.00;114.00;123.00;132.00;Venancio
FEI110;68.00;114.00;123.00;132.00;Venancio
FEI110;70.00;69.00;80.00;65.00;Venancio
FEI60;70.00;69.00;80.00;65.00;Venancio
FEI60;69.00;74.00;94.00;70.00;Venancio
FEI80;69.00;74.00;94.00;70.00;Venancio
FEI80;68.00;82.00;160.00;77.00;Venancio
FEI90;70.00;82.00;160.00;77.00;Venancio
FEI90;90.00;128.00;110.00;287.00;Venancio
FEIDI110;90.00;128.00;110.00;327.00;Venancio
FEIDI110;70.00;73.00;69.00;102.00;Venancio
FEIDI60;70.00;73.00;69.00;120.00;Venancio
FEIDI60;70.00;93.00;69.00;130.00;Venancio
FEIDI80;70.00;93.00;69.00;160.00;Venancio
FEIDI80;90.00;107.00;77.00;150.00;Venancio
FEIDI90;90.00;107.00;77.00;170.00;Venancio
FEIDI90;90.00;128.00;110.00;287.00;Venancio
FEIDS110;90.00;128.00;110.00;287.00;Venancio
